,0,1,2
5119,-3.316259,1.2677455,-5.8259616
5120,-3.3169012,1.270882,-5.833802
5121,-3.3169844,1.2717971,-5.8359847
5122,-3.3224823,1.2775375,-5.8542213
5123,-3.3228302,1.2780025,-5.855636
5124,-3.3232923,1.2794855,-5.859522
5125,-3.325761,1.2842181,-5.8726707
5126,-3.3268652,1.2889129,-5.8845553
5127,-3.3266912,1.2899315,-5.8867483
5128,-3.3270154,1.2905074,-5.888361
5129,-3.3289244,1.2941055,-5.8985662
5130,-3.3275082,1.2986066,-5.907739
5131,-3.3262415,1.3029279,-5.916605
5132,-3.3273573,1.3031391,-5.9180837
5133,-3.325409,1.3046137,-5.9198136
5134,-3.3225794,1.3106177,-5.9313064
5135,-3.3217316,1.3122281,-5.934318
5136,-3.3159513,1.3202348,-5.947834
5137,-3.3148985,1.3223361,-5.951874
5138,-3.3142745,1.3236277,-5.9543705
5139,-3.3128157,1.3275609,-5.9623733
5140,-3.304753,1.3412001,-5.987453
5141,-3.3042803,1.3429556,-5.991097
5142,-3.3024547,1.3452283,-5.9949136
5143,-3.2995365,1.3504659,-6.0044866
5144,-3.2902334,1.3572723,-6.0123796
5145,-3.2859106,1.3617177,-6.0193214
5146,-3.2829638,1.3648783,-6.0243826
5147,-3.2805002,1.3667463,-6.026766
5148,-3.27255,1.3764343,-6.0430703
5149,-3.253246,1.396567,-6.074234
5150,-3.220396,1.4268326,-6.1190567
5151,-3.2085404,1.4372015,-6.134156
5152,-3.1902504,1.4517491,-6.154434
5153,-3.171939,1.466413,-6.175002
5154,-3.168869,1.4696045,-6.1800585
5155,-3.1595962,1.4761473,-6.1884556
5156,-3.1567388,1.4777787,-6.1902122
5157,-3.1406386,1.4893293,-6.2054095
5158,-3.1086571,1.5141557,-6.240207
5159,-3.0933802,1.5257704,-6.2563562
5160,-3.0633373,1.5469863,-6.2845135
5161,-3.048009,1.5573529,-6.2979345
5162,-3.0459902,1.558952,-6.3002152
5163,-3.0456975,1.5597656,-6.301886
5164,-3.034469,1.5663917,-6.3095484
5165,-3.021726,1.574076,-6.31867
5166,-2.9986753,1.5866196,-6.3319225
5167,-2.992522,1.5902939,-6.336244
5168,-2.985505,1.5954014,-6.343409
5169,-2.9736695,1.6021416,-6.3512006
5170,-2.9816642,1.599209,-6.349988
5171,-2.9706006,1.6056082,-6.3574433
5172,-2.9666574,1.607501,-6.3591957
5173,-2.9716349,1.6051097,-6.357012
5174,-2.9691353,1.6065364,-6.358651
5175,-2.9569843,1.611857,-6.362539
5176,-2.952364,1.6146858,-6.3661222
5177,-2.9236162,1.6293291,-6.380917
5178,-2.915567,1.6335557,-6.385464
5179,-2.8837779,1.64877,-6.399689
5180,-2.8589594,1.6599696,-6.4090533
5181,-2.849905,1.6637663,-6.4118443
5182,-2.8386917,1.668524,-6.415312
5183,-2.8284647,1.6727828,-6.4182944
5184,-2.8196144,1.676345,-6.420591
5185,-2.7899432,1.6922729,-6.439017
5186,-2.7876606,1.6933914,-6.440151
5187,-2.770897,1.6984994,-6.440484
5188,-2.7681043,1.6996014,-6.441162
5189,-2.7604933,1.702179,-6.441839
5190,-2.7579732,1.703102,-6.4422398
5191,-2.7582543,1.7030227,-6.4422455
5192,-2.7577078,1.7032038,-6.4423075
5193,-2.7414298,1.7100478,-6.4477186
5194,-2.7342715,1.7127527,-6.449188
5195,-2.7198906,1.7184083,-6.453111
5196,-2.7095363,1.7217464,-6.453804
5197,-2.703126,1.7234557,-6.453337
5198,-2.699872,1.7245077,-6.453534
5199,-2.6989777,1.7247908,-6.45357
5200,-2.6958904,1.7257577,-6.4536905
5201,-2.6949022,1.7260408,-6.4536724
5202,-2.6871312,1.7286131,-6.454501
5203,-2.6784837,1.7315832,-6.4557323
5204,-2.6758244,1.7323766,-6.4557133
5205,-2.6705952,1.7338562,-6.4555035
5206,-2.6482577,1.7399617,-6.4538555
5207,-2.6444392,1.7409692,-6.4534025
5208,-2.6271846,1.7447782,-6.449538
5209,-2.6075332,1.7491667,-6.445691
5210,-2.600114,1.7507745,-6.4442234
5211,-2.5994213,1.750846,-6.4438934
5212,-2.596281,1.7513934,-6.4430165
5213,-2.5847824,1.7537359,-6.4402795
5214,-2.5744119,1.7557532,-6.436865
5215,-2.5708919,1.7565962,-6.436373
5216,-2.5589793,1.7595855,-6.4343705
5217,-2.5468585,1.7621635,-6.4312825
5218,-2.543983,1.7626592,-6.430178
5219,-2.5447545,1.7624964,-6.430462
5220,-2.5384007,1.763946,-6.4288692
5221,-2.5154862,1.768596,-6.421981
5222,-2.504809,1.7710384,-6.4193335
5223,-2.4715216,1.7779624,-6.409471
5224,-2.4647431,1.7792557,-6.407081
5225,-2.4633553,1.7795913,-6.4068227
5226,-2.4483483,1.7831705,-6.403624
5227,-2.4182842,1.7900711,-6.3964295
5228,-2.384163,1.7982391,-6.389386
5229,-2.3427882,1.8074083,-6.3779235
5230,-2.3055875,1.8156902,-6.3680444
5231,-2.2969313,1.8176013,-6.365574
5232,-2.266027,1.8243935,-6.356808
5233,-2.2447908,1.8292083,-6.3508344
5234,-2.2015414,1.8389643,-6.338104
5235,-2.1820793,1.8432207,-6.3320017
5236,-2.1276317,1.855527,-6.3148146
5237,-2.1120427,1.8592255,-6.3103204
5238,-2.0899184,1.8644289,-6.303714
5239,-2.0539496,1.8729445,-6.292911
5240,-1.9451747,1.8989867,-6.2591767
5241,-1.9063158,1.9083152,-6.2469087
5242,-1.8122672,1.931317,-6.2169867
5243,-1.7958047,1.9354788,-6.21182
5244,-1.7893554,1.9371041,-6.2097917
5245,-1.7741224,1.9409635,-6.2050457
5246,-1.7591181,1.944734,-6.200302
5247,-1.755722,1.9455894,-6.199261
5248,-1.7278188,1.9526664,-6.1905766
5249,-1.7189312,1.9550157,-6.187742
5250,-1.7103751,1.9572606,-6.1849914
5251,-1.6961392,1.961212,-6.1802144
5252,-1.6907763,1.9626001,-6.178507
5253,-1.6855468,1.964058,-6.176801
5254,-1.6719023,1.9680194,-6.1722174
5255,-1.6676108,1.9691617,-6.1708055
5256,-1.6548666,1.9726502,-6.16669
5257,-1.628367,1.9804516,-6.157776
5258,-1.6272366,1.9808457,-6.157366
5259,-1.6249847,1.9815923,-6.156577
5260,-1.6211606,1.9827142,-6.1552877
5261,-1.6202351,1.9829111,-6.155014
5262,-1.6172105,1.9837071,-6.154033
5263,-1.6106161,1.9856019,-6.1518397
5264,-1.6052433,1.987177,-6.1500564
5265,-1.586303,1.9927628,-6.143674
5266,-1.5692413,1.9981694,-6.137788
5267,-1.5631284,2.000213,-6.135622
5268,-1.5596368,2.0013607,-6.1344004
5269,-1.5410336,2.0074625,-6.1279473
5270,-1.5379472,2.00849,-6.1268635
5271,-1.5242912,2.0129828,-6.1220613
5272,-1.497504,2.0222363,-6.1126256
5273,-1.49043,2.024701,-6.110145
5274,-1.4770149,2.029181,-6.105508
5275,-1.4699535,2.0315611,-6.1030316
5276,-1.4615653,2.0344298,-6.100102
5277,-1.436521,2.0431633,-6.091231
5278,-1.4247539,2.0470636,-6.087159
5279,-1.427068,2.046372,-6.0879273
5280,-1.4115814,2.0517845,-6.0824656
5281,-1.3940374,2.0579622,-6.0762963
5282,-1.384681,2.0612686,-6.0730014
5283,-1.3775167,2.0638084,-6.070484
5284,-1.373522,2.06522,-6.069079
5285,-1.3666217,2.067652,-6.066657
5286,-1.3491662,2.0738971,-6.060544
5287,-1.3402414,2.0770972,-6.057398
5288,-1.3221599,2.0836146,-6.0510325
5289,-1.2905865,2.095021,-6.039844
5290,-1.2746089,2.1009042,-6.034221
5291,-1.2532898,2.108545,-6.0268474
5292,-1.2364912,2.1145153,-6.0210075
5293,-1.2280812,2.1175454,-6.018081
5294,-1.225961,2.1183474,-6.0173507
5295,-1.2206609,2.1202633,-6.01552
5296,-1.2054071,2.125923,-6.0103226
5297,-1.1851455,2.1331697,-6.003448
5298,-1.1688284,2.1394918,-5.9979277
5299,-1.1526546,2.1455977,-5.992442
5300,-1.1377124,2.1509805,-5.9872866
5301,-1.1281109,2.1543884,-5.9839563
5302,-1.1154752,2.1588933,-5.979596
5303,-1.0813713,2.1718962,-5.9680705
5304,-1.0487397,2.1840363,-5.9569864
5305,-1.043558,2.1859555,-5.955227
5306,-1.0043899,2.2008185,-5.942067
5307,-1.0000904,2.202214,-5.9405313
5308,-0.98896194,2.2060301,-5.9366527
5309,-0.98526955,2.2072604,-5.9353504
5310,-0.9807168,2.2087872,-5.933749
5311,-0.9686279,2.2129414,-5.9295545
5312,-0.96385664,2.2145514,-5.9278917
5313,-0.9591192,2.216084,-5.926201
5314,-0.95442736,2.2177649,-5.924553
5315,-0.9479368,2.2199483,-5.9222636
5316,-0.94520545,2.2207851,-5.9212723
5317,-0.94040257,2.2224004,-5.919592
5318,-0.93342334,2.2245278,-5.917104
5319,-0.9267629,2.2265992,-5.91471
5320,-0.9109604,2.2313828,-5.90898
5321,-0.90394,2.2334723,-5.9064207
5322,-0.8923723,2.236935,-5.9022627
5323,-0.8821195,2.2399015,-5.898524
5324,-0.8522983,2.2482517,-5.8876247
5325,-0.84970844,2.2488835,-5.886646
5326,-0.8265705,2.2551851,-5.8780856
5327,-0.8146762,2.2581315,-5.8735867
5328,-0.7292803,2.2778187,-5.840908
5329,-0.70969874,2.2814393,-5.8330717
5330,-0.69389105,2.2843904,-5.82675
5331,-0.68616915,2.2860081,-5.8237276
5332,-0.68412954,2.2865689,-5.822974
5333,-0.67759264,2.2890425,-5.820805
5334,-0.65000147,2.2947438,-5.8099422
5335,-0.6391973,2.2967806,-5.805618
5336,-0.6334384,2.2977726,-5.803282
5337,-0.6122016,2.3012924,-5.7946215
5338,-0.60618305,2.3012507,-5.7918043
5339,-0.6058174,2.301255,-5.7916245
5340,-0.60101014,2.3019843,-5.7896495
5341,-0.5555967,2.3080163,-5.7705226
5342,-0.5521096,2.3093464,-5.7693777
5343,-0.5506999,2.309349,-5.768747
5344,-0.54078543,2.3106024,-5.764544
5345,-0.5275658,2.312651,-5.759049
5346,-0.52398616,2.312855,-5.7574444
5347,-0.5106121,2.3142643,-5.751666
5348,-0.47556382,2.3182178,-5.7366357
5349,-0.44878015,2.3192885,-5.72434
5350,-0.41995242,2.321115,-5.7113414
5351,-0.4091955,2.3218212,-5.7064724
5352,-0.33477813,2.322796,-5.6716495
5353,-0.3039974,2.3231804,-5.6573234
5354,-0.27266616,2.3236644,-5.642773
5355,-0.25757274,2.3240993,-5.635783
5356,-0.24733618,2.3241255,-5.630975
5357,-0.21286367,2.3239026,-5.6147428
5358,-0.1654995,2.3238015,-5.592526
5359,-0.11455366,2.3240914,-5.5686893
5360,-0.12349653,2.323876,-5.572819
5361,-0.11070014,2.3235927,-5.566775
5362,-0.06420232,2.3224103,-5.5447526
5363,-0.041662835,2.3216941,-5.5340548
5364,-0.028746648,2.3208256,-5.528107
5365,-0.022224007,2.3204443,-5.525137
5366,-0.015578374,2.320222,-5.521674
5367,-0.00503571,2.3193727,-5.517114
5368,0.0026524214,2.3189607,-5.51382
5369,0.0067278966,2.3186939,-5.5118313
5370,0.013150214,2.318588,-5.5089154
5371,0.018419519,2.3183107,-5.5066104
5372,0.023134159,2.3181665,-5.5044775
5373,0.044744924,2.31749,-5.494283
5374,0.06712718,2.3156571,-5.483295
5375,0.070496954,2.3154583,-5.482267
5376,0.08095653,2.3146467,-5.4773006
5377,0.10029561,2.313094,-5.467809
5378,0.11757994,2.3114803,-5.4593916
5379,0.12861072,2.3104959,-5.453669
5380,0.18820989,2.303052,-5.422861
5381,0.21616085,2.300111,-5.409026
5382,0.2291196,2.2987776,-5.4026294
5383,0.24009058,2.297691,-5.3972626
5384,0.31594622,2.2900612,-5.360932
5385,0.34282556,2.2873628,-5.3477197
5386,0.3518795,2.2864285,-5.3434796
5387,0.39909187,2.281385,-5.3214626
5388,0.43249345,2.2777903,-5.306495
5389,0.4558682,2.2754364,-5.2958255
5390,0.4820876,2.2729304,-5.2836695
5391,0.52338547,2.268455,-5.2649193
5392,0.5404206,2.2666485,-5.2571664
5393,0.56673545,2.263822,-5.2454815
5394,0.66408265,2.2530599,-5.2024746
5395,0.71185434,2.2476957,-5.181267
5396,0.7255089,2.2461028,-5.1752143
5397,0.7443811,2.244075,-5.1669
5398,0.7542896,2.2429254,-5.1625414
5399,0.7700713,2.2409437,-5.1555214
5400,0.77239376,2.2407186,-5.154514
5401,0.8115901,2.2356944,-5.137142
5402,0.82086354,2.2343633,-5.132998
5403,0.83256865,2.232784,-5.127816
5404,0.8549074,2.229901,-5.117953
5405,0.8622278,2.2290642,-5.1148725
5406,0.89784724,2.223974,-5.0992894
5407,0.90250015,2.2232025,-5.097219
5408,0.92379713,2.2196727,-5.0876484
5409,0.9322142,2.2181766,-5.0838633
5410,0.95712054,2.2132876,-5.0724287
5411,0.96333987,2.21214,-5.069568
5412,1.0109359,2.2024038,-5.0472717
5413,1.0301067,2.197699,-5.037785
5414,1.0599958,2.1907418,-5.0231185
5415,1.0642962,2.1896,-5.020918
5416,1.073363,2.1872892,-5.0162487
5417,1.076602,2.186494,-5.0146456
5418,1.094637,2.1817608,-5.0054426
5419,1.1279653,2.1730897,-4.9884453
5420,1.1329306,2.1717315,-4.9858704
5421,1.1337163,2.171458,-4.985413
5422,1.1533569,2.1656618,-4.974985
5423,1.1574323,2.1644635,-4.9728537
5424,1.1931235,2.152718,-4.9531207
5425,1.2209802,2.1436417,-4.9375196
5426,1.2238206,2.1426566,-4.9358873
5427,1.2477788,2.1347768,-4.922454
5428,1.262931,2.129346,-4.913583
5429,1.2693663,2.1272702,-4.909968
5430,1.272198,2.1266332,-4.908683
5431,1.2757378,2.1249886,-4.9062123
5432,1.2832419,2.1220696,-4.901578
5433,1.2871125,2.120666,-4.899305
5434,1.295531,2.117608,-4.894259
5435,1.2965451,2.116743,-4.8928638
5436,1.326107,2.1048439,-4.8739996
5437,1.3333238,2.1019864,-4.869354
5438,1.3364094,2.1005635,-4.86711
5439,1.3453598,2.0969691,-4.8614755
5440,1.356658,2.0921845,-4.853898
5441,1.3685623,2.0872722,-4.8460507
5442,1.3714747,2.0861082,-4.8442073
5443,1.3759581,2.083988,-4.8409424
5444,1.3845172,2.0808601,-4.8358
5445,1.3872743,2.079687,-4.83402
5446,1.3966783,2.0750256,-4.826965
5447,1.4178555,2.0666223,-4.813852
5448,1.4281667,2.0615377,-4.8065987
5449,1.4394399,2.0578308,-4.80048
5450,1.4508723,2.053046,-4.792872
5451,1.4538888,2.0513833,-4.7903023
5452,1.4784265,2.0404375,-4.7743754
5453,1.4862481,2.0364428,-4.7684774
5454,1.4983224,2.0316868,-4.761364
5455,1.5076442,2.0279028,-4.755587
5456,1.5330529,2.0170667,-4.738702
5457,1.5448198,2.0127704,-4.7315464
5458,1.56154,2.0065956,-4.7216988
5459,1.5751479,2.0014923,-4.7132554
5460,1.5854248,1.9977434,-4.7069035
5461,1.5908698,1.9957223,-4.7034864
5462,1.6092547,1.9890199,-4.6921268
5463,1.6192454,1.9851002,-4.6852856
5464,1.640192,1.9774646,-4.6721325
5465,1.6915126,1.9610537,-4.642304
5466,1.7290508,1.9499606,-4.621387
5467,1.7414047,1.9462384,-4.6150656
5468,1.7445234,1.9453491,-4.6132774
5469,1.7523531,1.9430866,-4.6089168
5470,1.7558378,1.9420412,-4.6070323
5471,1.7612612,1.9405434,-4.604097
5472,1.7852616,1.9332803,-4.590099
5473,1.7879336,1.9325055,-4.588597
5474,1.7985891,1.9294481,-4.58258
5475,1.8000275,1.9291023,-4.5818458
5476,1.8166554,1.9246227,-4.572733
5477,1.8255762,1.9227402,-4.56873
5478,1.8842281,1.90778,-4.5376067
5479,1.9100274,1.9021293,-4.5253325
5480,1.9281323,1.8985734,-4.516617
5481,1.94305,1.8958806,-4.510543
5482,1.946765,1.8940617,-4.5071926
5483,1.9625778,1.8907114,-4.499941
5484,1.9835767,1.8870085,-4.49081
5485,2.0068398,1.8832283,-4.4814806
5486,2.0200782,1.8812765,-4.476082
5487,2.0562198,1.8758975,-4.4620366
5488,2.1152055,1.865208,-4.4385943
5489,2.1408815,1.8610181,-4.4296107
5490,2.2173183,1.8530298,-4.4033213
5491,2.231027,1.8506904,-4.398566
5492,2.3045285,1.8422776,-4.3733425
5493,2.3230774,1.8409219,-4.367728
5494,2.4042146,1.8367468,-4.343091
5495,2.4379933,1.8351442,-4.3323298
5496,2.4778407,1.8342696,-4.321897
5497,2.5156872,1.834223,-4.3117537
5498,2.576392,1.8341032,-4.29736
5499,2.5903199,1.833862,-4.29413
5500,2.6634493,1.8315003,-4.276753
5501,2.7959225,1.8278711,-4.2470164
5502,2.8766181,1.8269193,-4.230799
5503,2.8920538,1.8264956,-4.2277656
5504,2.896795,1.826426,-4.2267895
5505,2.9106174,1.8259708,-4.223908
5506,2.9184132,1.8256781,-4.222483
5507,2.977958,1.8242079,-4.211368
5508,3.0173275,1.8226569,-4.203224
5509,3.086133,1.8204535,-4.190557
5510,3.1120048,1.8195915,-4.1859922
5511,3.1803343,1.8163246,-4.1725764
5512,3.2015376,1.815139,-4.168193
5513,3.216072,1.8143498,-4.165117
5514,3.2239523,1.8140972,-4.1637278
5515,3.227085,1.8139108,-4.163057
5516,3.2301924,1.8136877,-4.162362
5517,3.2423623,1.8136091,-4.160654
5518,3.249857,1.8133901,-4.15944
5519,3.281996,1.8117762,-4.153469
5520,3.30876,1.8098052,-4.1478558
5521,3.3424835,1.8066103,-4.140629
5522,3.3816066,1.8027644,-4.1311617
5523,3.3979762,1.8009474,-4.1267977
5524,3.426827,1.7976959,-4.118932
5525,3.5635455,1.7802762,-4.078871
5526,3.5829275,1.7771448,-4.0723
5527,3.5944483,1.7758142,-4.069116
5528,3.5964525,1.7759124,-4.0690765
5529,3.597864,1.7755247,-4.0683117
5530,3.6213603,1.7720988,-4.060665
5531,3.634983,1.7700481,-4.056071
5532,3.6605458,1.7661811,-4.0474415
5533,3.6697214,1.7648017,-4.04439
5534,3.680551,1.7626741,-4.04012
5535,3.6950755,1.7602764,-4.0350533
5536,3.767967,1.747114,-4.0077257
5537,3.7800362,1.7447726,-4.002828
5538,3.8015208,1.7409948,-3.9949307
5539,3.8909445,1.7238141,-3.9596574
5540,3.9750485,1.706046,-3.9240968
5541,3.9807909,1.7048299,-3.921603
5542,4.024321,1.6951487,-3.9022264
5543,4.065562,1.6858046,-3.8836806
5544,4.0790534,1.6826646,-3.8773365
5545,4.0947585,1.6787218,-3.8695836
5546,4.110122,1.6752133,-3.8631322
5547,4.139807,1.6668048,-3.847588
5548,4.163712,1.660147,-3.8348963
5549,4.1813455,1.6547604,-3.8247464
5550,4.192511,1.6515589,-3.8186724
5551,4.212427,1.6461043,-3.808209
5552,4.2289853,1.6408324,-3.7981498
5553,4.2491326,1.6346468,-3.7863607
5554,4.2549167,1.6327767,-3.7828496
5555,4.2586102,1.6314546,-3.780424
5556,4.272244,1.6277744,-3.7733605
5557,4.2942133,1.6203284,-3.7595274
5558,4.3067126,1.615777,-3.7505836
5559,4.307507,1.615571,-3.7501872
5560,4.3215756,1.6100522,-3.7392411
5561,4.34091,1.6024493,-3.7247906
5562,4.3616743,1.5946573,-3.7103946
5563,4.388847,1.5841964,-3.691179
5564,4.4023986,1.578872,-3.6812644
5565,4.445416,1.5608373,-3.6474178
5566,4.4719133,1.5468695,-3.625824
5567,4.4756217,1.5460067,-3.6228576
5568,4.485484,1.5410587,-3.6156194
5569,4.5084796,1.5310072,-3.5964344
5570,4.554077,1.5099765,-3.5570414
5571,4.558045,1.5090262,-3.5526311
5572,4.5921974,1.4950448,-3.520784
5573,4.599055,1.4914598,-3.5143385
5574,4.602723,1.4905524,-3.5109994
5575,4.649362,1.4720981,-3.4682612
5576,4.6647205,1.4669669,-3.4538686
5577,4.6764855,1.4618785,-3.4420059
5578,4.6824346,1.4596572,-3.4360943
5579,4.6947002,1.4556687,-3.424172
5580,4.7211037,1.4452978,-3.3972714
5581,4.727279,1.4429766,-3.3912318
5582,4.766195,1.428091,-3.3529363
5583,4.7792497,1.423779,-3.3389235
5584,4.7898154,1.4193366,-3.3278816
5585,4.831649,1.4053752,-3.282399
5586,4.85147,1.3989024,-3.2593896
5587,4.858568,1.3968678,-3.250864
5588,4.871286,1.3929187,-3.2359898
5589,4.873803,1.3915801,-3.233287
5590,4.8852897,1.388214,-3.2197442
5591,4.885756,1.388066,-3.2192187
5592,4.8851814,1.3880705,-3.2199774
5593,4.8931313,1.3857175,-3.2107391
5594,4.903824,1.3825059,-3.1983619
5595,4.9428716,1.3717575,-3.1512666
5596,4.955394,1.3682668,-3.1361036
5597,4.981359,1.3618392,-3.1045952
5598,4.996695,1.3579519,-3.0858037
5599,5.013686,1.3533878,-3.0647666
5600,5.0247474,1.3507828,-3.0510757
5601,5.0429063,1.3470093,-3.028564
5602,5.0463305,1.3462672,-3.024232
5603,5.0882545,1.3361872,-2.9717565
5604,5.1253505,1.3283802,-2.9249415
5605,5.1644273,1.3203934,-2.8755164
5606,5.1849427,1.3168718,-2.8498008
5607,5.196363,1.3141065,-2.8358986
5608,5.2125053,1.3116932,-2.8159947
5609,5.248984,1.3047822,-2.7706084
5610,5.2542906,1.3044112,-2.7641132
5611,5.2752986,1.3012267,-2.738156
5612,5.2998104,1.296881,-2.708658
5613,5.311881,1.295225,-2.6941013
5614,5.3221073,1.2939074,-2.6814897
5615,5.3318095,1.2928,-2.6700907
5616,5.3538313,1.29076,-2.6438365
5617,5.358529,1.2906212,-2.6383932
5618,5.3782334,1.2878505,-2.6152978
5619,5.383568,1.2872821,-2.6090498
5620,5.3991632,1.2863302,-2.5908797
5621,5.4052515,1.2853358,-2.5833287
5622,5.4326277,1.2844023,-2.5511456
5623,5.4535,1.2824007,-2.5269344
5624,5.4676294,1.2809131,-2.5107603
5625,5.4755106,1.2803534,-2.501944
5626,5.481468,1.2794957,-2.4955132
5627,5.4845138,1.2793365,-2.4919474
5628,5.5130057,1.2764536,-2.4597137
5629,5.5129337,1.2765293,-2.4598322
5630,5.5233235,1.2754201,-2.4482858
5631,5.539756,1.2734289,-2.4303274
5632,5.5564923,1.2714967,-2.4120307
5633,5.6150823,1.2642252,-2.3488162
5634,5.6240945,1.263143,-2.339266
5635,5.639345,1.2612756,-2.3235664
5636,5.642762,1.2609645,-2.3199136
5637,5.6441717,1.2607069,-2.3184688
5638,5.664943,1.2581185,-2.2970495
5639,5.6703033,1.2573444,-2.2915227
5640,5.6771455,1.2563477,-2.2846346
5641,5.6814356,1.2558336,-2.2801754
5642,5.6964025,1.2537994,-2.2651396
5643,5.706908,1.2521473,-2.2549133
5644,5.717263,1.2505985,-2.244707
5645,5.738128,1.2471498,-2.224491
5646,5.7564735,1.2438134,-2.2075362
5647,5.7668424,1.2419668,-2.1977506
5648,5.7710266,1.2415252,-2.1938248
5649,5.796383,1.237131,-2.1706278
5650,5.828794,1.2307973,-2.1419067
5651,5.8401985,1.2284138,-2.132045
5652,5.8540707,1.225433,-2.119827
5653,5.86652,1.2227712,-2.1086922
5654,5.8767586,1.2205755,-2.0997262
5655,5.878501,1.2202827,-2.0981839
5656,5.8840504,1.2195398,-2.0932462
5657,5.8920856,1.2180501,-2.086288
5658,5.902018,1.2157696,-2.0778282
5659,5.917798,1.2123747,-2.0639558
5660,5.976204,1.1981939,-2.0147243
5661,5.9768996,1.1979929,-2.014172
5662,5.9824862,1.1965905,-2.009095
5663,5.9833326,1.1967244,-2.0082533
5664,5.9863167,1.1959927,-2.005665
5665,5.9906487,1.1942917,-2.0020049
5666,5.9979105,1.1923488,-1.9956901
5667,5.9998574,1.1920298,-1.9940068
5668,6.0069475,1.190123,-1.9878842
5669,6.012882,1.1881524,-1.9827962
5670,6.020728,1.185502,-1.9762236
5671,6.0278254,1.1832201,-1.9701556
5672,6.0364547,1.180339,-1.9628954
5673,6.07171,1.167329,-1.9334129
5674,6.074322,1.1663523,-1.9312035
5675,6.080126,1.1642762,-1.9264394
5676,6.098125,1.1577935,-1.9111657
5677,6.104756,1.1553358,-1.9055701
5678,6.1144385,1.1517612,-1.8973799
5679,6.1710267,1.1297406,-1.8503478
5680,6.179914,1.1258619,-1.842754
5681,6.1994658,1.1173872,-1.8257258
5682,6.2074976,1.1141262,-1.8188088
5683,6.216154,1.1102604,-1.8113494
5684,6.235562,1.1011015,-1.7947276
5685,6.2466073,1.0964214,-1.7851632
5686,6.2487106,1.0952454,-1.7832947
5687,6.2538805,1.0928293,-1.7787429
5688,6.2752566,1.0826305,-1.7600622
5689,6.2839546,1.0783777,-1.7524651
5690,6.3025036,1.0689474,-1.7359632
5691,6.309488,1.0658747,-1.7301968
5692,6.3506713,1.0424951,-1.692609
5693,6.3632665,1.0340747,-1.6797811
5694,6.364468,1.0332946,-1.6786369
5695,6.36921,1.030728,-1.6742848
5696,6.386747,1.0198203,-1.6573639
5697,6.3868585,1.0199752,-1.6573796
5698,6.394056,1.0151738,-1.649929
5699,6.3954887,1.0138816,-1.6482805
5700,6.40573,1.006272,-1.6370718
5701,6.4091024,1.0036193,-1.6333399
5702,6.4181356,0.9971019,-1.623548
5703,6.436896,0.9840235,-1.6037189
5704,6.443373,0.9793144,-1.5967679
5705,6.461354,0.9653757,-1.5764743
5706,6.48568,0.9468721,-1.5491666
5707,6.4885783,0.9446124,-1.5458546
5708,6.491486,0.9422894,-1.542517
5709,6.50023,0.93620276,-1.5333501
5710,6.5077887,0.93025917,-1.5247351
5711,6.5138173,0.9258713,-1.5182761
5712,6.537817,0.90467983,-1.4884763
5713,6.5484858,0.8954433,-1.4753608
5714,6.548735,0.89501125,-1.4748421
5715,6.5720654,0.87502474,-1.4463929
5716,6.5769763,0.8697146,-1.4391978
5717,6.593649,0.85471416,-1.418059
5718,6.600988,0.8480548,-1.4086705
5719,6.604887,0.84349364,-1.4025717
5720,6.606705,0.8412875,-1.3996398
5721,6.608526,0.8383867,-1.3959087
5722,6.6137238,0.83337396,-1.3889192
5723,6.6187396,0.8276472,-1.3811978
5724,6.6272793,0.81869036,-1.3688866
5725,6.632748,0.8103106,-1.3580756
5726,6.6357384,0.80741924,-1.3540148
5727,6.6371245,0.8052305,-1.3511927
5728,6.6390553,0.8038413,-1.3490478
5729,6.6393228,0.80356836,-1.348672
5730,6.6403427,0.8006625,-1.3451762
5731,6.6474504,0.7939357,-1.3355927
5732,6.6536655,0.78664714,-1.3255937
5733,6.656732,0.78303164,-1.3206698
5734,6.65981,0.77895606,-1.3151591
5735,6.6624155,0.7761041,-1.3111596
5736,6.6783004,0.75935835,-1.2875898
5737,6.6787763,0.75873387,-1.2867198
5738,6.687036,0.7519136,-1.2764046
5739,6.6924953,0.74570686,-1.267836
5740,6.693936,0.7438747,-1.2653508
5741,6.6960516,0.7438521,-1.2644979
5742,6.7012615,0.73941684,-1.2577684
5743,6.704427,0.7356657,-1.2526172
5744,6.7058973,0.7343295,-1.250641
5745,6.7084293,0.73127216,-1.2464526
5746,6.709346,0.7288593,-1.2435658
5747,6.7098365,0.72818583,-1.2426744
5748,6.7100725,0.72653395,-1.2408794
5749,6.7108335,0.7241067,-1.2380632
5750,6.711288,0.72343874,-1.2372011
5751,6.71191,0.7216913,-1.2351551
5752,6.714008,0.71425426,-1.2266212
5753,6.7153993,0.71032953,-1.2220424
5754,6.718162,0.70569116,-1.2162358
5755,6.7196913,0.69719404,-1.2069594
5756,6.719778,0.6947022,-1.2043455
5757,6.7206645,0.6885353,-1.1976677
5758,6.7213564,0.6858069,-1.1945759
5759,6.721638,0.6832008,-1.1917605
5760,6.7213726,0.68198466,-1.1906952
5761,6.720551,0.678608,-1.1875341
5762,6.719984,0.676054,-1.1852016
5763,6.7180495,0.6657336,-1.1753964
5764,6.718548,0.66404957,-1.1734793
5765,6.720025,0.65996164,-1.1686364
